Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost,Role
EMP00887,IT Setup,2023-07-19 13:37:48,1.64,78.53,IT Staff
EMP00887,Training Module 1,2023-07-28 22:37:48,0.26,148.55,New Hire
EMP00887,Training Module 2,2023-08-06 05:37:48,0.74,171.05,New Hire
EMP00887,Welcome Package Distribution,2023-08-20 16:37:48,1.26,243.38,HR Manager
EMP00887,Feedback Collection,2023-08-22 03:37:48,0.9,60.71,HR Manager
EMP00888,First Week Check-in,2024-01-08 15:05:49,0.47,269.7,HR Manager
EMP00888,Introduction Session,2024-01-18 15:05:49,1.54,68.12,HR Manager
EMP00888,Complete Documentation,2024-01-26 23:05:49,1.58,115.92,New Hire
EMP00888,IT Setup,2024-02-05 02:05:49,0.45,359.14,IT Staff
EMP00888,Training Module 1,2024-02-18 02:05:49,0.41,209.78,New Hire
EMP00888,Training Module 2,2024-03-02 03:05:49,0.96,408.68,New Hire
EMP00888,Welcome Package Distribution,2024-03-16 12:05:49,1.92,357.22,HR Manager
EMP00888,Feedback Collection,2024-03-17 15:05:49,1.75,337.64,HR Manager
EMP00889,First Week Check-in,2023-12-27 20:44:55,1.86,234.47,HR Manager
EMP00889,Introduction Session,2023-12-29 22:44:55,0.14,121.3,HR Manager
EMP00889,Complete Documentation,2024-01-08 04:44:55,1.01,231.44,New Hire
EMP00889,IT Setup,2024-01-14 07:44:55,0.49,380.26,IT Staff
EMP00889,Training Module 1,2024-01-20 14:44:55,0.74,398.63,New Hire
EMP00889,Training Module 2,2024-02-04 01:44:55,1.83,318.87,New Hire
EMP00889,Welcome Package Distribution,2024-02-19 06:44:55,1.76,238.72,HR Manager
EMP00889,Feedback Collection,2024-02-28 11:44:55,0.29,450.43,HR Manager
EMP00890,First Week Check-in,2023-03-20 20:32:24,1.24,472.38,HR Manager
EMP00890,Introduction Session,2023-03-22 07:32:24,1.66,413.59,HR Manager
EMP00890,Complete Documentation,2023-03-24 18:32:24,0.32,164.9,New Hire
EMP00890,IT Setup,2023-04-07 18:32:24,0.88,137.93,IT Staff
EMP00890,Training Module 1,2023-04-18 01:32:24,0.86,432.93,New Hire
EMP00890,Training Module 2,2023-04-21 04:32:24,1.07,383.97,New Hire
EMP00890,Welcome Package Distribution,2023-04-27 05:32:24,1.4,330.19,HR Manager
EMP00890,Feedback Collection,2023-05-06 05:32:24,1.92,172.05,HR Manager
EMP00891,First Week Check-in,2024-01-06 01:18:43,0.71,372.39,HR Manager
EMP00891,Introduction Session,2024-01-19 07:18:43,1.72,309.88,HR Manager
EMP00891,Complete Documentation,2024-01-28 07:18:43,0.39,251.11,New Hire
EMP00891,IT Setup,2024-02-08 11:18:43,0.41,184.62,IT Staff
EMP00891,Training Module 1,2024-02-11 19:18:43,1.21,134.41,New Hire
EMP00891,Training Module 2,2024-02-16 21:18:43,1.87,76.2,New Hire
EMP00891,Welcome Package Distribution,2024-02-25 02:18:43,1.92,336.9,HR Manager
EMP00891,Feedback Collection,2024-02-28 02:18:43,1.31,290.93,HR Manager
EMP00892,First Week Check-in,2023-07-23 01:09:05,1.44,230.73,HR Manager
EMP00892,Introduction Session,2023-07-25 08:09:05,0.77,473.44,HR Manager
EMP00892,Complete Documentation,2023-07-28 17:09:05,1.15,70.23,New Hire
EMP00892,IT Setup,2023-08-02 20:09:05,1.82,116.2,IT Staff
EMP00892,Training Module 1,2023-08-05 03:09:05,1.35,272.37,New Hire
EMP00892,Training Module 2,2023-08-20 07:09:05,0.45,81.33,New Hire
EMP00892,Welcome Package Distribution,2023-08-24 14:09:05,1.62,107.89,HR Manager
EMP00892,Feedback Collection,2023-08-27 02:09:05,1.85,463.77,HR Manager
EMP00893,First Week Check-in,2023-03-13 13:45:30,1.74,54.97,HR Manager
EMP00893,Introduction Session,2023-03-24 19:45:30,0.95,425.94,HR Manager
EMP00893,Complete Documentation,2023-03-28 23:45:30,0.66,379.27,New Hire
EMP00893,IT Setup,2023-04-11 08:45:30,1.01,221.38,IT Staff
EMP00893,Training Module 1,2023-04-26 18:45:30,0.77,77.4,New Hire
EMP00893,Training Module 2,2023-05-05 21:45:30,0.24,230.75,New Hire
EMP00893,Welcome Package Distribution,2023-05-07 06:45:30,0.65,193.55,HR Manager
EMP00893,Feedback Collection,2023-05-20 06:45:30,0.61,89.28,HR Manager
EMP00894,First Week Check-in,2023-01-05 16:10:44,1.5,456.24,HR Manager
EMP00894,Introduction Session,2023-01-12 23:10:44,1.01,206.63,HR Manager
EMP00894,Complete Documentation,2023-01-24 11:10:44,1.91,323.82,New Hire
EMP00894,IT Setup,2023-02-01 23:10:44,0.95,467.33,IT Staff
EMP00894,Training Module 1,2023-02-12 02:10:44,1.51,122.48,New Hire
EMP00894,Training Module 2,2023-02-27 04:10:44,1.78,193.35,New Hire
EMP00894,Welcome Package Distribution,2023-03-10 11:10:44,1.88,196.26,HR Manager
EMP00894,Feedback Collection,2023-03-13 15:10:44,1.06,461.26,HR Manager
EMP00895,First Week Check-in,2023-05-02 22:30:54,1.17,167.17,HR Manager
EMP00895,Introduction Session,2023-05-11 01:30:54,1.19,185.2,HR Manager
EMP00895,Complete Documentation,2023-05-17 11:30:54,1.55,356.44,New Hire
EMP00895,IT Setup,2023-05-31 20:30:54,1.19,126.51,IT Staff
EMP00895,Training Module 1,2023-06-03 23:30:54,0.99,84.84,New Hire
EMP00895,Training Module 2,2023-06-05 05:30:54,1.76,70.1,New Hire
EMP00895,Welcome Package Distribution,2023-06-20 13:30:54,0.59,235.42,HR Manager
EMP00895,Feedback Collection,2023-06-29 17:30:54,1.48,242.24,HR Manager
EMP00896,First Week Check-in,2023-05-13 14:35:46,1.87,253.78,HR Manager
EMP00896,Introduction Session,2023-05-21 15:35:46,0.77,256.66,HR Manager
EMP00896,Complete Documentation,2023-05-26 19:35:46,1.92,246.79,New Hire
EMP00896,IT Setup,2023-06-02 21:35:46,0.42,76.85,IT Staff
EMP00896,Training Module 1,2023-06-10 07:35:46,0.65,483.97,New Hire
EMP00896,Training Module 2,2023-06-19 10:35:46,0.86,368.09,New Hire
EMP00896,Welcome Package Distribution,2023-06-26 11:35:46,1.81,193.39,HR Manager
EMP00896,Feedback Collection,2023-07-11 23:35:46,1.96,324.66,HR Manager
EMP00897,First Week Check-in,2023-07-24 21:41:04,0.37,116.23,HR Manager
EMP00897,Introduction Session,2023-07-30 05:41:04,0.77,451.24,HR Manager
EMP00897,Complete Documentation,2023-08-02 05:41:04,1.31,495.51,New Hire
EMP00897,IT Setup,2023-08-07 05:41:04,1.36,204.32,IT Staff
EMP00897,Training Module 1,2023-08-19 11:41:04,1.01,60.41,New Hire
EMP00897,Training Module 2,2023-08-26 18:41:04,1.27,93.6,New Hire
EMP00897,Welcome Package Distribution,2023-09-02 01:41:04,1.85,100.66,HR Manager
EMP00897,Feedback Collection,2023-09-13 10:41:04,1.75,57.76,HR Manager
EMP00898,First Week Check-in,2023-08-31 17:30:04,0.74,269.58,HR Manager
EMP00898,Introduction Session,2023-09-15 21:30:04,0.78,336.51,HR Manager
EMP00898,Complete Documentation,2023-09-17 00:30:04,0.25,190.1,New Hire
EMP00898,IT Setup,2023-09-27 03:30:04,1.77,352.76,IT Staff
EMP00898,Training Module 1,2023-10-06 12:30:04,0.78,95.44,New Hire
EMP00898,Training Module 2,2023-10-10 21:30:04,1.79,168.73,New Hire
EMP00898,Welcome Package Distribution,2023-10-16 08:30:04,0.49,450.78,HR Manager
EMP00898,Feedback Collection,2023-10-24 15:30:04,1.37,366.51,HR Manager
EMP00899,First Week Check-in,2023-07-30 20:04:18,1.99,286.86,HR Manager
EMP00899,Introduction Session,2023-08-02 03:04:18,0.78,240.87,HR Manager
EMP00899,Complete Documentation,2023-08-14 11:04:18,1.8,150.92,New Hire
EMP00899,IT Setup,2023-08-20 15:04:18,0.95,177.27,IT Staff
EMP00899,Training Module 1,2023-08-28 16:04:18,0.98,111.61,New Hire
EMP00899,Training Module 2,2023-09-07 23:04:18,1.02,408.26,New Hire
EMP00899,Welcome Package Distribution,2023-09-17 09:04:18,1.66,76.47,HR Manager
EMP00899,Feedback Collection,2023-10-01 20:04:18,1.85,348.25,HR Manager
EMP00900,First Week Check-in,2023-04-17 02:03:12,1.18,468.04,HR Manager
EMP00900,Introduction Session,2023-04-18 03:03:12,0.61,376.69,HR Manager
EMP00900,Complete Documentation,2023-04-19 14:03:12,1.91,285.07,New Hire
EMP00900,IT Setup,2023-04-22 15:03:12,0.74,247.14,IT Staff
EMP00900,Training Module 1,2023-05-01 01:03:12,1.33,323.06,New Hire
EMP00900,Training Module 2,2023-05-12 05:03:12,1.38,342.89,New Hire
EMP00900,Welcome Package Distribution,2023-05-13 14:03:12,1.77,488.09,HR Manager
EMP00900,Feedback Collection,2023-05-27 01:03:12,1.17,425.44,HR Manager
EMP00901,First Week Check-in,2024-09-23 04:16:24,1.05,105.27,HR Manager
EMP00901,Introduction Session,2024-09-28 05:16:24,1.56,217.81,HR Manager
EMP00901,Complete Documentation,2024-10-06 15:16:24,0.28,84.42,New Hire
EMP00901,IT Setup,2024-10-21 22:16:24,1.9,200.08,IT Staff
EMP00901,Training Module 1,2024-10-29 05:16:24,1.11,96.58,New Hire
EMP00901,Training Module 2,2024-11-03 09:16:24,1.55,194.54,New Hire
EMP00901,Welcome Package Distribution,2024-11-15 19:16:24,1.09,329.77,HR Manager
EMP00901,Feedback Collection,2024-11-29 01:16:24,1.25,151.14,HR Manager
EMP00902,First Week Check-in,2024-11-25 15:50:55,1.62,243.09,HR Manager
EMP00902,Introduction Session,2024-12-07 01:50:55,1.94,299.22,HR Manager
EMP00902,Complete Documentation,2024-12-18 03:50:55,0.42,312.81,New Hire
EMP00902,IT Setup,2024-12-28 12:50:55,1.56,63.03,IT Staff
EMP00902,Training Module 1,2024-12-29 22:50:55,0.77,323.56,New Hire
EMP00902,Training Module 2,2025-01-08 06:50:55,0.88,258.85,New Hire
EMP00902,Welcome Package Distribution,2025-01-14 18:50:55,0.56,451.02,HR Manager
EMP00902,Feedback Collection,2025-01-21 19:50:55,1.42,301.89,HR Manager
EMP00903,First Week Check-in,2024-12-19 19:05:31,1.25,166.42,HR Manager
EMP00903,Introduction Session,2024-12-21 05:05:31,1.41,150.36,HR Manager
EMP00903,Complete Documentation,2025-01-03 08:05:31,0.75,447.44,New Hire
EMP00903,IT Setup,2025-01-15 18:05:31,0.41,367.51,IT Staff
EMP00903,Training Module 1,2025-01-20 20:05:31,0.12,240.95,New Hire
EMP00903,Training Module 2,2025-01-28 01:05:31,1.59,420.29,New Hire
EMP00903,Welcome Package Distribution,2025-02-08 05:05:31,1.97,263.47,HR Manager
EMP00903,Feedback Collection,2025-02-12 10:05:31,0.56,55.53,HR Manager
EMP00904,First Week Check-in,2024-05-25 18:19:49,1.2,465.5,HR Manager
EMP00904,Introduction Session,2024-06-04 23:19:49,1.65,106.57,HR Manager
EMP00904,Complete Documentation,2024-06-08 06:19:49,1.17,440.36,New Hire
EMP00904,IT Setup,2024-06-11 14:19:49,0.23,174.48,IT Staff
EMP00904,Training Module 1,2024-06-16 21:19:49,1.81,419.56,New Hire
EMP00904,Training Module 2,2024-06-27 06:19:49,0.43,219.77,New Hire
EMP00904,Welcome Package Distribution,2024-07-05 06:19:49,1.0,163.91,HR Manager
EMP00904,Feedback Collection,2024-07-08 18:19:49,1.47,199.79,HR Manager
EMP00905,First Week Check-in,2024-11-07 13:39:15,1.15,185.4,HR Manager
EMP00905,Introduction Session,2024-11-09 17:39:15,1.36,52.79,HR Manager
EMP00905,Complete Documentation,2024-11-20 21:39:15,1.1,388.71,New Hire
EMP00905,IT Setup,2024-11-22 09:39:15,1.54,154.39,IT Staff
EMP00905,Training Module 1,2024-11-23 14:39:15,0.75,152.93,New Hire
EMP00905,Training Module 2,2024-12-06 15:39:15,0.45,68.16,New Hire
EMP00905,Welcome Package Distribution,2024-12-09 02:39:15,1.27,219.9,HR Manager
EMP00905,Feedback Collection,2024-12-19 03:39:15,0.82,54.77,HR Manager
EMP00906,First Week Check-in,2024-07-27 18:12:06,1.22,172.64,HR Manager
EMP00906,Introduction Session,2024-08-12 00:12:06,1.36,306.15,HR Manager
EMP00906,Complete Documentation,2024-08-13 03:12:06,0.48,478.47,New Hire
EMP00906,IT Setup,2024-08-28 07:12:06,1.41,116.88,IT Staff
EMP00906,Training Module 1,2024-09-01 19:12:06,0.25,283.5,New Hire
EMP00906,Training Module 2,2024-09-03 04:12:06,0.91,331.89,New Hire
EMP00906,Welcome Package Distribution,2024-09-18 16:12:06,1.49,227.18,HR Manager
EMP00906,Feedback Collection,2024-09-23 17:12:06,1.33,284.44,HR Manager
EMP00907,First Week Check-in,2024-04-18 00:22:59,1.17,109.11,HR Manager
EMP00907,Introduction Session,2024-04-22 08:22:59,0.67,404.61,HR Manager
EMP00907,Complete Documentation,2024-04-26 10:22:59,1.95,378.26,New Hire
EMP00907,IT Setup,2024-04-30 13:22:59,1.32,277.09,IT Staff
EMP00907,Training Module 1,2024-05-07 17:22:59,1.7,308.32,New Hire
EMP00907,Training Module 2,2024-05-14 22:22:59,0.77,306.02,New Hire
EMP00907,Welcome Package Distribution,2024-05-29 03:22:59,0.88,150.31,HR Manager
EMP00907,Feedback Collection,2024-06-12 05:22:59,0.57,173.2,HR Manager
EMP00908,First Week Check-in,2024-05-06 22:12:18,1.31,100.47,HR Manager
EMP00908,Introduction Session,2024-05-16 02:12:18,1.61,495.24,HR Manager
EMP00908,Complete Documentation,2024-05-24 13:12:18,1.18,64.92,New Hire
EMP00908,IT Setup,2024-05-29 18:12:18,0.3,57.47,IT Staff
EMP00908,Training Module 1,2024-06-06 02:12:18,1.04,93.6,New Hire
EMP00908,Training Module 2,2024-06-12 14:12:18,1.14,364.6,New Hire
EMP00908,Welcome Package Distribution,2024-06-23 21:12:18,0.32,479.4,HR Manager
EMP00908,Feedback Collection,2024-07-01 00:12:18,1.47,499.47,HR Manager
EMP00909,First Week Check-in,2024-07-13 15:00:18,1.46,480.55,HR Manager
EMP00909,Introduction Session,2024-07-16 01:00:18,1.7,399.62,HR Manager
EMP00909,Complete Documentation,2024-07-21 02:00:18,0.88,331.2,New Hire
EMP00909,IT Setup,2024-07-24 09:00:18,1.6,343.52,IT Staff
EMP00909,Training Module 1,2024-07-29 10:00:18,0.15,419.82,New Hire
EMP00909,Training Module 2,2024-08-03 15:00:18,1.41,367.16,New Hire
EMP00909,Welcome Package Distribution,2024-08-13 18:00:18,0.71,341.72,HR Manager
EMP00909,Feedback Collection,2024-08-21 00:00:18,0.96,131.66,HR Manager
EMP00910,First Week Check-in,2024-09-29 21:31:15,0.13,330.62,HR Manager
EMP00910,Introduction Session,2024-10-13 04:31:15,0.87,264.82,HR Manager
EMP00910,Complete Documentation,2024-10-15 06:31:15,0.75,211.18,New Hire
EMP00910,IT Setup,2024-10-19 17:31:15,1.12,182.96,IT Staff
EMP00910,Training Module 1,2024-10-24 02:31:15,0.82,147.71,New Hire
EMP00910,Training Module 2,2024-11-03 11:31:15,0.4,290.25,New Hire
EMP00910,Welcome Package Distribution,2024-11-05 21:31:15,0.84,268.45,HR Manager
EMP00910,Feedback Collection,2024-11-07 09:31:15,1.03,276.53,HR Manager
EMP00911,First Week Check-in,2024-05-25 06:19:07,1.6,159.39,HR Manager
EMP00911,Introduction Session,2024-05-30 10:19:07,0.36,183.84,HR Manager
EMP00911,Complete Documentation,2024-06-12 22:19:07,0.58,301.76,New Hire
EMP00911,IT Setup,2024-06-23 00:19:07,1.42,353.26,IT Staff
EMP00911,Training Module 1,2024-07-03 10:19:07,0.25,300.53,New Hire
EMP00911,Training Module 2,2024-07-06 10:19:07,0.59,143.76,New Hire
EMP00911,Welcome Package Distribution,2024-07-07 20:19:07,0.98,379.91,HR Manager
EMP00911,Feedback Collection,2024-07-14 03:19:07,1.46,477.03,HR Manager
EMP00912,First Week Check-in,2024-02-18 01:48:20,1.67,396.34,HR Manager
EMP00912,Introduction Session,2024-02-29 06:48:20,1.94,405.31,HR Manager
EMP00912,Complete Documentation,2024-03-03 11:48:20,1.28,481.5,New Hire
EMP00912,IT Setup,2024-03-04 12:48:20,0.86,490.84,IT Staff
EMP00912,Training Module 1,2024-03-07 00:48:20,0.98,187.1,New Hire
EMP00912,Training Module 2,2024-03-21 05:48:20,0.3,93.1,New Hire
EMP00912,Welcome Package Distribution,2024-04-04 05:48:20,1.38,346.6,HR Manager
EMP00912,Feedback Collection,2024-04-10 08:48:20,0.91,371.6,HR Manager
EMP00913,First Week Check-in,2024-01-12 18:30:59,1.09,202.66,HR Manager
EMP00913,Introduction Session,2024-01-26 00:30:59,0.87,372.71,HR Manager
EMP00913,Complete Documentation,2024-01-30 03:30:59,0.71,334.82,New Hire
EMP00913,IT Setup,2024-02-12 04:30:59,1.48,69.83,IT Staff
EMP00913,Training Module 1,2024-02-16 07:30:59,1.89,158.33,New Hire
EMP00913,Training Module 2,2024-02-18 11:30:59,1.54,410.92,New Hire
EMP00913,Welcome Package Distribution,2024-02-26 17:30:59,0.48,124.06,HR Manager
EMP00913,Feedback Collection,2024-03-03 17:30:59,0.32,330.23,HR Manager
EMP00914,First Week Check-in,2024-11-17 23:14:13,0.7,124.73,HR Manager
EMP00914,Introduction Session,2024-11-19 00:14:13,1.98,218.46,HR Manager
EMP00914,Complete Documentation,2024-11-23 09:14:13,0.91,119.85,New Hire
EMP00914,IT Setup,2024-11-30 12:14:13,1.06,356.63,IT Staff
EMP00914,Training Module 1,2024-12-01 21:14:13,0.56,262.84,New Hire
EMP00914,Training Module 2,2024-12-12 22:14:13,1.86,100.62,New Hire
EMP00914,Welcome Package Distribution,2024-12-16 05:14:13,1.38,400.43,HR Manager
EMP00914,Feedback Collection,2024-12-28 16:14:13,0.37,483.61,HR Manager
EMP00915,First Week Check-in,2024-12-01 16:38:59,0.26,414.9,HR Manager
EMP00915,Introduction Session,2024-12-13 17:38:59,1.55,470.49,HR Manager
EMP00915,Complete Documentation,2024-12-17 17:38:59,1.46,222.11,New Hire
EMP00915,IT Setup,2025-01-02 02:38:59,1.69,249.12,IT Staff
EMP00915,Training Module 1,2025-01-17 08:38:59,0.4,326.04,New Hire
EMP00915,Training Module 2,2025-01-26 16:38:59,0.7,79.52,New Hire
EMP00915,Welcome Package Distribution,2025-02-01 20:38:59,0.18,87.78,HR Manager
EMP00915,Feedback Collection,2025-02-14 03:38:59,1.62,55.78,HR Manager
EMP00916,First Week Check-in,2024-05-07 16:36:29,1.84,345.35,HR Manager
EMP00916,Introduction Session,2024-05-20 19:36:29,0.61,495.41,HR Manager
EMP00916,Complete Documentation,2024-06-04 21:36:29,0.25,300.27,New Hire
EMP00916,IT Setup,2024-06-08 07:36:29,1.52,352.8,IT Staff
EMP00916,Training Module 1,2024-06-15 15:36:29,1.72,273.99,New Hire
EMP00916,Training Module 2,2024-06-28 23:36:29,0.5,461.17,New Hire
EMP00916,Welcome Package Distribution,2024-07-01 09:36:29,0.57,238.56,HR Manager
EMP00916,Feedback Collection,2024-07-14 19:36:29,1.61,201.14,HR Manager
EMP00917,First Week Check-in,2024-12-01 09:55:47,0.37,110.81,HR Manager
EMP00917,Introduction Session,2024-12-03 21:55:47,0.83,169.48,HR Manager
EMP00917,Complete Documentation,2024-12-09 22:55:47,1.47,283.06,New Hire
EMP00917,IT Setup,2024-12-19 02:55:47,0.71,230.22,IT Staff
EMP00917,Training Module 1,2024-12-23 10:55:47,0.97,350.66,New Hire
EMP00917,Training Module 2,2024-12-30 19:55:47,0.35,259.11,New Hire
EMP00917,Welcome Package Distribution,2025-01-03 21:55:47,1.43,360.35,HR Manager
EMP00917,Feedback Collection,2025-01-19 00:55:47,0.92,438.96,HR Manager
EMP00918,First Week Check-in,2024-03-23 01:39:49,0.11,449.69,HR Manager
EMP00918,Introduction Session,2024-04-05 07:39:49,0.5,160.72,HR Manager
EMP00918,Complete Documentation,2024-04-06 18:39:49,1.3,362.84,New Hire
EMP00918,IT Setup,2024-04-10 23:39:49,0.31,331.78,IT Staff
EMP00918,Training Module 1,2024-04-26 05:39:49,1.67,225.34,New Hire
EMP00918,Training Module 2,2024-05-01 14:39:49,0.32,109.01,New Hire
EMP00918,Welcome Package Distribution,2024-05-03 23:39:49,0.45,87.91,HR Manager
EMP00918,Feedback Collection,2024-05-09 05:39:49,0.34,284.64,HR Manager
EMP00919,First Week Check-in,2024-12-28 20:57:16,0.6,488.4,HR Manager
EMP00919,Introduction Session,2025-01-07 03:57:16,1.34,177.52,HR Manager
EMP00919,Complete Documentation,2025-01-14 12:57:16,1.95,50.56,New Hire
EMP00919,IT Setup,2025-01-28 21:57:16,1.76,339.95,IT Staff
EMP00919,Training Module 1,2025-02-06 06:57:16,1.96,282.15,New Hire
EMP00919,Training Module 2,2025-02-12 17:57:16,0.8,152.58,New Hire
EMP00919,Welcome Package Distribution,2025-02-18 18:57:16,1.76,220.36,HR Manager
EMP00919,Feedback Collection,2025-02-27 00:57:16,1.23,69.88,HR Manager
EMP00920,First Week Check-in,2024-05-03 22:29:24,0.96,434.74,HR Manager
EMP00920,Introduction Session,2024-05-05 05:29:24,0.89,266.39,HR Manager
EMP00920,Complete Documentation,2024-05-07 05:29:24,1.24,262.3,New Hire
EMP00920,IT Setup,2024-05-19 16:29:24,1.9,141.55,IT Staff
EMP00920,Training Module 1,2024-06-03 17:29:24,1.72,106.26,New Hire
EMP00920,Training Module 2,2024-06-07 05:29:24,0.23,153.16,New Hire
EMP00920,Welcome Package Distribution,2024-06-16 16:29:24,1.3,423.99,HR Manager
EMP00920,Feedback Collection,2024-06-19 18:29:24,0.29,472.41,HR Manager
EMP00921,First Week Check-in,2024-11-13 20:41:48,1.54,171.98,HR Manager
EMP00921,Introduction Session,2024-11-21 03:41:48,0.58,264.56,HR Manager
EMP00921,Complete Documentation,2024-12-03 04:41:48,0.39,467.54,New Hire
EMP00921,IT Setup,2024-12-18 05:41:48,0.23,178.89,IT Staff
EMP00921,Training Module 1,2024-12-27 06:41:48,0.51,83.07,New Hire
EMP00921,Training Module 2,2025-01-08 16:41:48,1.3,361.8,New Hire
EMP00921,Welcome Package Distribution,2025-01-12 18:41:48,1.43,483.71,HR Manager
EMP00921,Feedback Collection,2025-01-18 21:41:48,0.69,341.89,HR Manager
EMP00922,First Week Check-in,2024-12-24 20:38:52,1.44,128.18,HR Manager
EMP00922,Introduction Session,2025-01-04 02:38:52,0.15,109.53,HR Manager
EMP00922,Complete Documentation,2025-01-11 02:38:52,0.25,313.56,New Hire
EMP00922,IT Setup,2025-01-19 05:38:52,1.84,199.61,IT Staff
EMP00922,Training Module 1,2025-01-31 08:38:52,1.96,162.79,New Hire
EMP00922,Training Module 2,2025-02-04 17:38:52,0.1,125.74,New Hire
EMP00922,Welcome Package Distribution,2025-02-17 05:38:52,0.73,132.08,HR Manager
EMP00922,Feedback Collection,2025-02-26 05:38:52,0.11,488.55,HR Manager
EMP00923,First Week Check-in,2024-07-30 21:46:55,0.65,443.44,HR Manager
EMP00923,Introduction Session,2024-08-11 01:46:55,1.95,114.03,HR Manager
EMP00923,Complete Documentation,2024-08-19 12:46:55,1.67,258.66,New Hire
EMP00923,IT Setup,2024-08-24 13:46:55,1.85,260.71,IT Staff
EMP00923,Training Module 1,2024-08-31 13:46:55,1.96,95.07,New Hire
EMP00923,Training Module 2,2024-09-07 00:46:55,1.98,399.52,New Hire
EMP00923,Welcome Package Distribution,2024-09-21 06:46:55,0.16,454.86,HR Manager
EMP00923,Feedback Collection,2024-09-29 10:46:55,0.52,230.11,HR Manager
EMP00924,First Week Check-in,2024-08-27 16:57:22,0.2,291.79,HR Manager
