event_id,object_id,object_type,activity,timestamp,actor,event_type,department,related_objects,co2_impact,activity_cost
EV_05716,EMP0953,Employee,IT Setup,2020-03-08 14:14:58,IT_Tech3,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0953|Equipment:PHONE_EMP0953|Equipment:MONITOR_EMP0953,1.31,452.51
EV_05717,EMP0953,Employee,Training Module 1,2020-03-16 22:14:58,Trainer_B,Training.Session,Finance,TrainingModule:MOD_001,0.36,284.04
EV_05718,EMP0953,Employee,Training Module 2,2020-03-30 08:14:58,Trainer_A,Training.Session,Finance,TrainingModule:MOD_002,1.91,450.12
EV_05719,EMP0954,Employee,First Week Check-in,2022-05-12 17:40:30,Trainer_A,Employee.FirstWeekMeeting,Operations,Department:Operations,1.44,302.12
EV_05720,EMP0954,Employee,Introduction Session,2022-05-27 03:40:30,Trainer_A,Employee.Onboarding.Introduction,Operations,Department:Operations,1.06,137.28
EV_05721,EMP0954,Employee,Complete Documentation,2022-06-02 03:40:30,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0954,0.64,245.46
EV_05722,EMP0954,Employee,IT Setup,2022-06-17 11:40:30,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0954|Equipment:PHONE_EMP0954|Equipment:MONITOR_EMP0954,2.0,307.2
EV_05723,EMP0954,Employee,Training Module 1,2022-06-25 13:40:30,Trainer_B,Training.Session,Operations,TrainingModule:MOD_001,1.92,368.85
EV_05724,EMP0954,Employee,Training Module 2,2022-07-02 18:40:30,Trainer_A,Training.Session,Operations,TrainingModule:MOD_002,1.78,95.26
EV_05725,EMP0955,Employee,First Week Check-in,2022-02-16 12:22:30,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.28,115.6
EV_05726,EMP0955,Employee,Introduction Session,2022-03-02 00:22:30,Trainer_C,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.24,146.5
EV_05727,EMP0955,Employee,Complete Documentation,2022-03-08 03:22:30,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0955,1.04,88.16
EV_05728,EMP0955,Employee,IT Setup,2022-03-23 11:22:30,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0955|Equipment:PHONE_EMP0955|Equipment:MONITOR_EMP0955,0.51,386.49
EV_05729,EMP0955,Employee,Training Module 1,2022-03-27 12:22:30,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,0.5,153.63
EV_05730,EMP0955,Employee,Training Module 2,2022-03-30 12:22:30,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_002,1.26,379.98
EV_05731,EMP0956,Employee,First Week Check-in,2024-06-27 13:30:44,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,0.18,312.09
EV_05732,EMP0956,Employee,Introduction Session,2024-06-30 00:30:44,Trainer_D,Employee.Onboarding.Introduction,Sales,Department:Sales,0.2,407.85
EV_05733,EMP0956,Employee,Complete Documentation,2024-07-06 12:30:44,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0956,1.16,358.43
EV_05734,EMP0956,Employee,IT Setup,2024-07-15 13:30:44,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0956|Equipment:PHONE_EMP0956|Equipment:MONITOR_EMP0956,1.25,223.23
EV_05735,EMP0956,Employee,Training Module 1,2024-07-19 13:30:44,Trainer_B,Training.Session,Sales,TrainingModule:MOD_001,0.16,418.67
EV_05736,EMP0956,Employee,Training Module 2,2024-07-25 18:30:44,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,1.29,149.99
EV_05737,EMP0957,Employee,First Week Check-in,2022-04-27 15:33:15,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,1.72,326.98
EV_05738,EMP0957,Employee,Introduction Session,2022-05-05 21:33:15,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,0.61,388.33
EV_05739,EMP0957,Employee,Complete Documentation,2022-05-16 01:33:15,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0957,1.92,173.45
EV_05740,EMP0957,Employee,IT Setup,2022-05-27 04:33:15,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0957|Equipment:PHONE_EMP0957|Equipment:MONITOR_EMP0957,0.14,254.46
EV_05741,EMP0957,Employee,Training Module 1,2022-06-06 15:33:15,Trainer_C,Training.Session,HR,TrainingModule:MOD_001,1.38,387.08
EV_05742,EMP0957,Employee,Training Module 2,2022-06-15 17:33:15,Trainer_A,Training.Session,HR,TrainingModule:MOD_002,0.23,433.73
EV_05743,EMP0958,Employee,First Week Check-in,2024-02-29 14:59:22,Trainer_C,Employee.FirstWeekMeeting,Finance,Department:Finance,1.92,335.48
EV_05744,EMP0958,Employee,Introduction Session,2024-03-09 19:59:22,Trainer_C,Employee.Onboarding.Introduction,Finance,Department:Finance,0.78,308.4
EV_05745,EMP0958,Employee,Complete Documentation,2024-03-19 00:59:22,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0958,0.96,350.85
EV_05746,EMP0958,Employee,IT Setup,2024-04-01 00:59:22,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0958|Equipment:PHONE_EMP0958|Equipment:MONITOR_EMP0958,0.92,193.06
EV_05747,EMP0958,Employee,Training Module 1,2024-04-16 07:59:22,Trainer_A,Training.Session,Finance,TrainingModule:MOD_001,0.21,230.6
EV_05748,EMP0958,Employee,Training Module 2,2024-04-23 18:59:22,Trainer_D,Training.Session,Finance,TrainingModule:MOD_002,1.0,203.94
EV_05749,EMP0959,Employee,First Week Check-in,2023-10-15 04:07:37,Trainer_B,Employee.FirstWeekMeeting,Operations,Department:Operations,0.68,135.37
EV_05750,EMP0959,Employee,Introduction Session,2023-10-26 13:07:37,Trainer_D,Employee.Onboarding.Introduction,Operations,Department:Operations,0.97,139.67
EV_05751,EMP0959,Employee,Complete Documentation,2023-11-02 14:07:37,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0959,1.68,190.64
EV_05752,EMP0959,Employee,IT Setup,2023-11-16 19:07:37,IT_Tech3,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0959|Equipment:PHONE_EMP0959|Equipment:MONITOR_EMP0959,0.39,353.66
EV_05753,EMP0959,Employee,Training Module 1,2023-11-28 02:07:37,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,1.67,304.77
EV_05754,EMP0959,Employee,Training Module 2,2023-12-01 03:07:37,Trainer_A,Training.Session,Operations,TrainingModule:MOD_002,0.7,415.79
EV_05755,EMP0960,Employee,First Week Check-in,2023-08-03 22:00:59,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.35,297.46
EV_05756,EMP0960,Employee,Introduction Session,2023-08-15 02:00:59,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.4,73.72
EV_05757,EMP0960,Employee,Complete Documentation,2023-08-29 14:00:59,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0960,1.55,56.1
EV_05758,EMP0960,Employee,IT Setup,2023-09-07 18:00:59,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0960|Equipment:PHONE_EMP0960|Equipment:MONITOR_EMP0960,1.68,373.01
EV_05759,EMP0960,Employee,Training Module 1,2023-09-10 01:00:59,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,1.01,364.86
EV_05760,EMP0960,Employee,Training Module 2,2023-09-16 02:00:59,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_002,1.46,475.35
EV_05761,EMP0961,Employee,First Week Check-in,2022-04-29 20:08:15,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,0.44,213.52
EV_05762,EMP0961,Employee,Introduction Session,2022-05-15 01:08:15,Trainer_A,Employee.Onboarding.Introduction,Sales,Department:Sales,1.09,469.78
EV_05763,EMP0961,Employee,Complete Documentation,2022-05-27 03:08:15,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0961,0.46,65.93
EV_05764,EMP0961,Employee,IT Setup,2022-06-03 04:08:15,IT_Tech1,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0961|Equipment:PHONE_EMP0961|Equipment:MONITOR_EMP0961,0.77,257.09
EV_05765,EMP0961,Employee,Training Module 1,2022-06-04 09:08:15,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,1.34,240.27
EV_05766,EMP0961,Employee,Training Module 2,2022-06-05 11:08:15,Trainer_C,Training.Session,Sales,TrainingModule:MOD_002,0.42,116.34
EV_05767,EMP0962,Employee,First Week Check-in,2021-08-19 00:49:29,Trainer_D,Employee.FirstWeekMeeting,HR,Department:HR,0.83,413.16
EV_05768,EMP0962,Employee,Introduction Session,2021-08-31 11:49:29,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,0.68,357.49
EV_05769,EMP0962,Employee,Complete Documentation,2021-09-15 22:49:29,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0962,1.62,261.79
EV_05770,EMP0962,Employee,IT Setup,2021-09-20 02:49:29,IT_Tech1,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0962|Equipment:PHONE_EMP0962|Equipment:MONITOR_EMP0962,1.86,295.46
EV_05771,EMP0962,Employee,Training Module 1,2021-10-03 08:49:29,Trainer_A,Training.Session,HR,TrainingModule:MOD_001,1.66,389.18
EV_05772,EMP0962,Employee,Training Module 2,2021-10-04 12:49:29,Trainer_A,Training.Session,HR,TrainingModule:MOD_002,0.72,244.21
EV_05773,EMP0963,Employee,First Week Check-in,2023-03-16 16:47:24,Trainer_D,Employee.FirstWeekMeeting,Finance,Department:Finance,0.51,444.86
EV_05774,EMP0963,Employee,Introduction Session,2023-03-22 16:47:24,Trainer_C,Employee.Onboarding.Introduction,Finance,Department:Finance,1.3,182.06
EV_05775,EMP0963,Employee,Complete Documentation,2023-04-04 19:47:24,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0963,1.54,476.74
EV_05776,EMP0963,Employee,IT Setup,2023-04-17 07:47:24,IT_Tech3,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0963|Equipment:PHONE_EMP0963|Equipment:MONITOR_EMP0963,1.76,497.55
EV_05777,EMP0963,Employee,Training Module 1,2023-04-21 10:47:24,Trainer_C,Training.Session,Finance,TrainingModule:MOD_001,0.32,199.39
EV_05778,EMP0963,Employee,Training Module 2,2023-04-27 20:47:24,Trainer_D,Training.Session,Finance,TrainingModule:MOD_002,1.69,406.27
EV_05779,EMP0964,Employee,First Week Check-in,2020-10-25 18:34:25,Trainer_A,Employee.FirstWeekMeeting,Operations,Department:Operations,1.39,155.63
EV_05780,EMP0964,Employee,Introduction Session,2020-10-30 02:34:25,Trainer_D,Employee.Onboarding.Introduction,Operations,Department:Operations,1.79,192.51
EV_05781,EMP0964,Employee,Complete Documentation,2020-11-05 07:34:25,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0964,0.72,482.02
EV_05782,EMP0964,Employee,IT Setup,2020-11-13 11:34:25,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0964|Equipment:PHONE_EMP0964|Equipment:MONITOR_EMP0964,1.47,176.59
EV_05783,EMP0964,Employee,Training Module 1,2020-11-17 13:34:25,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,1.24,318.71
EV_05784,EMP0964,Employee,Training Module 2,2020-11-25 18:34:25,Trainer_A,Training.Session,Operations,TrainingModule:MOD_002,0.19,347.88
EV_05785,EMP0965,Employee,First Week Check-in,2021-11-06 19:18:03,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.9,132.35
EV_05786,EMP0965,Employee,Introduction Session,2021-11-13 03:18:03,Trainer_A,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.32,436.68
EV_05787,EMP0965,Employee,Complete Documentation,2021-11-20 14:18:03,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0965,1.35,346.26
EV_05788,EMP0965,Employee,IT Setup,2021-11-25 01:18:03,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0965|Equipment:PHONE_EMP0965|Equipment:MONITOR_EMP0965,1.7,62.65
EV_05789,EMP0965,Employee,Training Module 1,2021-12-04 09:18:03,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_001,1.44,276.51
EV_05790,EMP0965,Employee,Training Module 2,2021-12-10 09:18:03,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_002,1.69,470.66
EV_05791,EMP0966,Employee,First Week Check-in,2020-07-19 23:42:05,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,1.62,240.78
EV_05792,EMP0966,Employee,Introduction Session,2020-07-21 03:42:05,Trainer_C,Employee.Onboarding.Introduction,Sales,Department:Sales,1.14,291.47
EV_05793,EMP0966,Employee,Complete Documentation,2020-07-23 09:42:05,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0966,0.67,458.57
EV_05794,EMP0966,Employee,IT Setup,2020-08-05 12:42:05,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0966|Equipment:PHONE_EMP0966|Equipment:MONITOR_EMP0966,1.13,264.69
EV_05795,EMP0966,Employee,Training Module 1,2020-08-10 20:42:05,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,0.8,409.21
EV_05796,EMP0966,Employee,Training Module 2,2020-08-18 22:42:05,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,1.77,209.49
EV_05797,EMP0967,Employee,First Week Check-in,2022-08-04 05:39:19,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,1.93,448.46
EV_05798,EMP0967,Employee,Introduction Session,2022-08-06 13:39:19,Trainer_C,Employee.Onboarding.Introduction,HR,Department:HR,1.39,143.4
EV_05799,EMP0967,Employee,Complete Documentation,2022-08-17 01:39:19,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0967,0.36,108.4
EV_05800,EMP0967,Employee,IT Setup,2022-08-21 13:39:19,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0967|Equipment:PHONE_EMP0967|Equipment:MONITOR_EMP0967,0.64,232.71
EV_05801,EMP0967,Employee,Training Module 1,2022-08-28 00:39:19,Trainer_C,Training.Session,HR,TrainingModule:MOD_001,0.3,180.12
EV_05802,EMP0967,Employee,Training Module 2,2022-09-03 03:39:19,Trainer_B,Training.Session,HR,TrainingModule:MOD_002,0.28,181.82
EV_05803,EMP0968,Employee,First Week Check-in,2021-01-24 22:20:44,Trainer_B,Employee.FirstWeekMeeting,Finance,Department:Finance,1.66,336.34
EV_05804,EMP0968,Employee,Introduction Session,2021-02-03 01:20:44,Trainer_A,Employee.Onboarding.Introduction,Finance,Department:Finance,0.97,440.06
EV_05805,EMP0968,Employee,Complete Documentation,2021-02-08 10:20:44,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0968,0.43,142.49
EV_05806,EMP0968,Employee,IT Setup,2021-02-18 21:20:44,IT_Tech3,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0968|Equipment:PHONE_EMP0968|Equipment:MONITOR_EMP0968,0.95,371.0
EV_05807,EMP0968,Employee,Training Module 1,2021-03-03 06:20:44,Trainer_B,Training.Session,Finance,TrainingModule:MOD_001,0.65,172.18
EV_05808,EMP0968,Employee,Training Module 2,2021-03-14 14:20:44,Trainer_C,Training.Session,Finance,TrainingModule:MOD_002,1.7,180.62
EV_05809,EMP0969,Employee,First Week Check-in,2024-06-30 02:47:56,Trainer_D,Employee.FirstWeekMeeting,Operations,Department:Operations,1.6,379.73
EV_05810,EMP0969,Employee,Introduction Session,2024-07-01 09:47:56,Trainer_A,Employee.Onboarding.Introduction,Operations,Department:Operations,0.19,192.05
EV_05811,EMP0969,Employee,Complete Documentation,2024-07-07 10:47:56,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0969,1.67,446.84
EV_05812,EMP0969,Employee,IT Setup,2024-07-13 18:47:56,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0969|Equipment:PHONE_EMP0969|Equipment:MONITOR_EMP0969,0.97,140.58
EV_05813,EMP0969,Employee,Training Module 1,2024-07-22 21:47:56,Trainer_A,Training.Session,Operations,TrainingModule:MOD_001,1.72,184.59
EV_05814,EMP0969,Employee,Training Module 2,2024-08-02 03:47:56,Trainer_D,Training.Session,Operations,TrainingModule:MOD_002,0.6,441.61
EV_05815,EMP0970,Employee,First Week Check-in,2020-03-24 20:38:46,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.79,343.89
EV_05816,EMP0970,Employee,Introduction Session,2020-03-28 06:38:46,Trainer_B,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.33,238.53
EV_05817,EMP0970,Employee,Complete Documentation,2020-04-10 14:38:46,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0970,0.21,61.63
EV_05818,EMP0970,Employee,IT Setup,2020-04-14 00:38:46,IT_Tech1,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0970|Equipment:PHONE_EMP0970|Equipment:MONITOR_EMP0970,0.95,300.96
EV_05819,EMP0970,Employee,Training Module 1,2020-04-21 12:38:46,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,1.29,415.82
EV_05820,EMP0970,Employee,Training Module 2,2020-05-05 18:38:46,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_002,1.03,170.05
EV_05821,EMP0971,Employee,First Week Check-in,2021-05-12 16:17:21,Trainer_D,Employee.FirstWeekMeeting,Sales,Department:Sales,1.54,446.95
EV_05822,EMP0971,Employee,Introduction Session,2021-05-15 04:17:21,Trainer_D,Employee.Onboarding.Introduction,Sales,Department:Sales,1.83,183.25
EV_05823,EMP0971,Employee,Complete Documentation,2021-05-30 13:17:21,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0971,0.97,414.03
EV_05824,EMP0971,Employee,IT Setup,2021-06-05 00:17:21,IT_Tech3,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0971|Equipment:PHONE_EMP0971|Equipment:MONITOR_EMP0971,0.9,368.35
EV_05825,EMP0971,Employee,Training Module 1,2021-06-20 07:17:21,Trainer_C,Training.Session,Sales,TrainingModule:MOD_001,0.2,108.4
EV_05826,EMP0971,Employee,Training Module 2,2021-06-28 17:17:21,Trainer_D,Training.Session,Sales,TrainingModule:MOD_002,1.16,449.65
EV_05827,EMP0972,Employee,First Week Check-in,2021-11-14 20:53:32,Trainer_D,Employee.FirstWeekMeeting,HR,Department:HR,1.58,203.52
EV_05828,EMP0972,Employee,Introduction Session,2021-11-22 05:53:32,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,0.56,310.57
EV_05829,EMP0972,Employee,Complete Documentation,2021-11-29 07:53:32,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0972,0.96,469.75
EV_05830,EMP0972,Employee,IT Setup,2021-12-12 15:53:32,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0972|Equipment:PHONE_EMP0972|Equipment:MONITOR_EMP0972,0.28,170.23
EV_05831,EMP0972,Employee,Training Module 1,2021-12-25 01:53:32,Trainer_A,Training.Session,HR,TrainingModule:MOD_001,1.27,115.68
EV_05832,EMP0972,Employee,Training Module 2,2021-12-27 09:53:32,Trainer_C,Training.Session,HR,TrainingModule:MOD_002,1.63,315.43
EV_05833,EMP0973,Employee,First Week Check-in,2020-01-19 18:19:15,Trainer_A,Employee.FirstWeekMeeting,Finance,Department:Finance,1.3,167.98
EV_05834,EMP0973,Employee,Introduction Session,2020-01-23 18:19:15,Trainer_D,Employee.Onboarding.Introduction,Finance,Department:Finance,1.95,483.91
EV_05835,EMP0973,Employee,Complete Documentation,2020-02-02 00:19:15,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0973,1.58,313.03
EV_05836,EMP0973,Employee,IT Setup,2020-02-15 05:19:15,IT_Tech1,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0973|Equipment:PHONE_EMP0973|Equipment:MONITOR_EMP0973,1.13,115.29
EV_05837,EMP0973,Employee,Training Module 1,2020-03-01 14:19:15,Trainer_D,Training.Session,Finance,TrainingModule:MOD_001,0.73,348.09
EV_05838,EMP0973,Employee,Training Module 2,2020-03-16 19:19:15,Trainer_B,Training.Session,Finance,TrainingModule:MOD_002,0.31,58.13
EV_05839,EMP0974,Employee,First Week Check-in,2022-10-17 03:23:55,Trainer_B,Employee.FirstWeekMeeting,Operations,Department:Operations,0.44,387.58
EV_05840,EMP0974,Employee,Introduction Session,2022-10-30 10:23:55,Trainer_A,Employee.Onboarding.Introduction,Operations,Department:Operations,0.24,79.0
EV_05841,EMP0974,Employee,Complete Documentation,2022-11-11 12:23:55,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0974,0.26,237.27
EV_05842,EMP0974,Employee,IT Setup,2022-11-22 12:23:55,IT_Tech3,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0974|Equipment:PHONE_EMP0974|Equipment:MONITOR_EMP0974,0.25,407.13
EV_05843,EMP0974,Employee,Training Module 1,2022-12-01 13:23:55,Trainer_B,Training.Session,Operations,TrainingModule:MOD_001,0.98,296.6
EV_05844,EMP0974,Employee,Training Module 2,2022-12-15 14:23:55,Trainer_D,Training.Session,Operations,TrainingModule:MOD_002,1.75,337.38
EV_05845,EMP0975,Employee,First Week Check-in,2024-11-23 16:53:05,Trainer_A,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.06,86.21
EV_05846,EMP0975,Employee,Introduction Session,2024-12-06 18:53:05,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.49,278.78
EV_05847,EMP0975,Employee,Complete Documentation,2024-12-19 21:53:05,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0975,0.92,119.48
EV_05848,EMP0975,Employee,IT Setup,2024-12-21 23:53:05,IT_Tech1,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0975|Equipment:PHONE_EMP0975|Equipment:MONITOR_EMP0975,1.42,479.66
EV_05849,EMP0975,Employee,Training Module 1,2024-12-24 01:53:05,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_001,0.6,462.04
EV_05850,EMP0975,Employee,Training Module 2,2024-12-29 09:53:05,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_002,1.45,168.66
EV_05851,EMP0976,Employee,First Week Check-in,2024-04-04 01:04:50,Trainer_B,Employee.FirstWeekMeeting,Sales,Department:Sales,0.42,326.97
EV_05852,EMP0976,Employee,Introduction Session,2024-04-14 13:04:50,Trainer_A,Employee.Onboarding.Introduction,Sales,Department:Sales,1.63,127.38
EV_05853,EMP0976,Employee,Complete Documentation,2024-04-20 18:04:50,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0976,1.83,218.81
EV_05854,EMP0976,Employee,IT Setup,2024-04-22 00:04:50,IT_Tech1,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0976|Equipment:PHONE_EMP0976|Equipment:MONITOR_EMP0976,1.54,474.69
